번호,상세영업상태명,인허가일자,폐업일자,시설총규모,소재지전체주소,사업장명,업태구분명,좌표정보(X),좌표정보(Y),영업장주변구분명,lon,lat
1616159,폐업,20130719,20160217,18.5,경상남도 진주시 이현동 102-19번지 1층일부 ,옥이네집국수,분식,296888.3333,187950.1361,기타,128.0645416,35.18608505
1590167,폐업,19970901,20160217,34.36,경상북도 경산시 옥산동 869-10번지 ,영성루,중국식,355706.4261,259313.6645,,128.7237686,35.82161047
1593717,폐업,20090717,20160217,28,경상북도 경산시 중산동 36-2번지 옥산태왕한라타운 상가동 110호,맥시카나치킨,통닭(치킨),355946.2309,260357.3247,학교정화(절대),128.7266245,35.83097419
1679991,폐업,19980328,20160217,151.44,경상남도 의령군 의령읍 서동리 479-11번지 ,한우식육식당,식육(숯불구이),314445.5492,202977.2243,,128.2593538,35.31965258
1549874,폐업,20060213,20160217,130.63,경상북도 안동시 삼산동 97-1번지 외3필지 ,이다,한식,354931.4521,341856.1138,,128.7314792,36.5652677
1531677,폐업,20120605,20160217,145.9,경상북도 경주시 감포읍 오류리 27-4번지 ,연동 마을기업,한식,427406.8106,262962.218,,129.517627,35.84048253
1617628,폐업,19970730,20160217,112.81,경상남도 진주시 강남동 245-78번지 1층(가동) ,안집 돼지국밥,한식,299052.8891,187498.0567,,128.0882482,35.18180006
1710543,폐업,20071213,20160217,39,경기도 화성시 봉담읍 수기리 1-100번지 ,MK치킨,한식,198233.9172,411541.4564,,126.9808967,37.20574807
1564524,폐업,20051017,20160218,61.74,경상북도 구미시 진평동 0번지 97B 4L ,찜사랑해물탕,탕류(보신용),,,기타,inf,inf
1664048,폐업,20030624,20160218,23.32,경상남도 거제시 옥포동 1293-1번지 옥현시장123호 ,매콤얼큰이,통닭(치킨),354396.1509,156653.9975,,128.6899061,34.89692793
1623198,폐업,19910926,20160218,31.45,경상남도 진주시 상평동 198-20번지 1층일부 ,투투 두마리치킨,통닭(치킨),301439.4448,187057.9007,,128.1143902,35.17759556
1648432,폐업,19930125,20160218,120,경상남도 김해시 상동면 매리 74번지 ,춘하추동,한식,379035.1946,203636.0386,,128.9694776,35.31611547
1674491,폐업,20150708,20160218,115.6,"경상남도 양산시 동면 금산리 1421-3번지 , 1층 ",낙동강,한식,383965.9947,203309.5903,,129.0235937,35.31228056
1766048,폐업,20141107,20160218,43.99,경상남도 창원시 마산합포구 진동면 진동리 242-6번지 ,닭 선보는 날,통닭(치킨),335582.3822,180446.9731,기타,128.4880226,35.11400475
1508178,폐업,19940112,20160218,28,전라남도 완도군 청산면 부흥리 427번지 ,중앙,한식,189633.1356,75502.71092,,126.8883686,34.17706924
1607939,폐업,20070404,20160218,28.92,경상북도 칠곡군 왜관읍 왜관리 251-21번지 외 1필지 ,구장터식당,한식,325968.4362,277788.8272,기타,128.3977229,35.99233115
1531587,폐업,19951012,20160218,49.9,경상북도 경주시 내남면 노곡리 910-3번지 ,대성식당,한식,399261.9368,250960.4422,기타,129.2033702,35.73851289
1519730,폐업,20120214,20160218,99.2,경상북도 포항시 북구 양덕동 1631번지 ,향우 숯불 생삼겹,식육(숯불구이),416091.295,289293.579,,129.3996544,36.08013814
1763239,폐업,20060214,20160218,36.72,경상남도 창원시 성산구 상남동 4-6번지 1층 106호 ,울금이네식당,기타,353482.8256,192833.0094,,128.6866041,35.22303202
1516632,폐업,20071213,20160218,167.3,경상북도 포항시 남구 상도동 630-5번지 (지하층) ,봄날,까페,412155.0339,281643.2616,유흥업소밀집지역,129.3539397,36.01211635
1547657,폐업,20100625,20160218,141.6,경상북도 김천시 농소면 신촌리 730-2번지 외 55필지 ,(주)삼립식품김천(부산방향)휴게소 사누끼보레,일식,304713.1669,292762.775,,128.1640448,36.12976287
1733889,폐업,20000519,20160218,96,경기도 포천시 군내면 구읍리 707-4번지 ,서울녹각삼계탕(포천점),한식,217788.6031,487737.9534,,127.2030157,37.89210117
1501913,폐업,20101223,20160218,108.05,전라남도 무안군 무안읍 성남리 814-15번지 ,옛고을 식당,한식,151838.3235,165532.8118,기타,126.4733172,34.98754054
1655410,폐업,20150217,20160218,97.68,경상남도 김해시 관동동 459-5번지 ,2통1반,분식,363985.0038,187986.2938,,128.8009433,35.17770753
1713214,폐업,20080910,20160218,76,경기도 화성시 능동 1101-10번지 ,해원참치,회집,204826.6217,412591.4463,기타,127.0551691,37.21519857
1501728,폐업,20130816,20160218,126.24,"전라남도 무안군 삼향읍 남악리 2272번지 펠리시티 105,106호 101동 ",명산허브 장어,경양식,150496.9315,145749.5513,기타,126.4597979,34.80915878
1764373,폐업,20130212,20160218,32.8,경상남도 창원시 마산합포구 월남동3가 9-9번지 지상 1층 ,동경정식,한식,342031.1201,188385.9309,기타,128.5601002,35.18464857
1617323,폐업,20120406,20160218,86.45,경상남도 진주시 가좌동 562-4번지 1층 ,강호동백정,한식,300417.9618,184033.3743,기타,128.1028109,35.15044143
1671771,폐업,20101220,20160218,35,경상남도 양산시 덕계동 991번지 3동 4호,호식이두마리치킨,통닭(치킨),395442.8107,210516.0147,,129.1514291,35.37501278
1767236,폐업,20111222,20160218,101.53,경상남도 창원시 마산합포구 중앙동3가 4-10번지 지상1층 ,포포라레,경양식,342674.132,189867.9103,,128.5674134,35.19791035
1571934,폐업,20030708,20160218,52.89,"경상북도 영주시 하망동 362-4번지 외6필지 공설시장 34,35호",영일회쎈타,회집,345045.1527,370271.594,,128.6264629,36.82277415
1781159,폐업,20101004,20160218,44.56,세종특별자치시 조치원읍 신흥리 169-2번지 상가 10호,부어치킨 조치원점,통닭(치킨),225675.9492,343537.6717,주택가주변,127.2877271,36.59263032
1514895,폐업,20130118,20160218,66,경상북도 포항시 북구 양덕동 669-5번지 (1층) 1동 ,장충웰빙족발 북구2호점,분식,415024.6449,290150.3645,,129.388056,36.08808919
1735636,폐업,20080327,20160218,30,경기도 포천시 영북면 운천리 518-55번지 ,된장집,한식,223625.6427,509930.3749,,127.2701018,38.09190334
1767522,폐업,20030404,20160218,126.18,경상남도 창원시 의창구 사림동 25번지 우영프라자6층604호 ,엔젤,호프/통닭,353583.3719,194814.5207,,128.6880776,35.24086912
1767892,폐업,20130430,20160218,318.63,경상남도 창원시 의창구 팔용동 30-3번지 홈플러스4층 ,(주)가인채(창원점),한식,349554.5313,193997.8236,,128.6436847,35.23411951
1549119,폐업,20140530,20160218,19.5,경상북도 안동시 용상동 600-104번지 ,장안족발,식육(숯불구이),357833.8153,340747.1903,,128.7636598,36.55480469
1734502,폐업,19900314,20160218,30.03,경기도 포천시 소흘읍 송우리 220-1번지 ,로스트팜,경양식,212957.6436,480834.1481,,127.1479717,37.82998319
1501563,폐업,20140926,20160219,223.14,"전라남도 무안군 삼향읍 남악리 2255번지 107,201호 ",하이파이브(High five),경양식,151018.3692,146136.5464,기타,126.4654738,34.81267226
1672898,폐업,19940902,20160219,31.61,경상남도 양산시 상북면 석계리 31-2번지 ,맥코이치킨,기타,387454.4061,215461.459,,129.0647127,35.42108979
1531428,폐업,19951108,20160219,187.71,경상북도 경주시 감포읍 대본리 43-4번지 ,로얄횟집,한식,425453.3316,254534.4416,주택가주변,129.4936526,35.76504923
1782285,폐업,20130204,20160219,229.84,세종특별자치시 장군면 은용리 121-5번지 외3필지 1층 ,오가네,한식,219256.1127,332453.9763,,127.2157099,36.49290152
1707715,폐업,20150102,20160219,65.13,경기도 화성시 향남읍 행정리 487-2번지 108호,뻔뻔닭,한식,193042.3018,403253.7105,,126.922492,37.13104682
1735121,폐업,20071024,20160219,37.21,경기도 포천시 소흘읍 송우리 181-2번지 ,(주)미향,호프/통닭,212871.6474,480649.5963,,127.1469916,37.82832169
1760987,폐업,20000808,20160219,46.7,경상남도 창원시 마산회원구 구암동 90-16번지 지상1층 ,힐링타임,호프/통닭,345459.1135,195717.6477,기타,128.5990157,35.25021689
1716840,폐업,20130423,20160219,112.2,경기도 광주시 경안동 73-55번지 ,국대포차,기타,222673.3046,434494.6818,,127.2568994,37.41228905
1534860,폐업,20141027,20160219,44,경상북도 경주시 양남면 나아리 483-2번지 ,남원막걸리,기타,423458.858,247357.1842,주택가주변,129.4696221,35.70087788
1501938,폐업,20140916,20160219,68.2,전라남도 무안군 삼향읍 남악리 2163번지 1층 ,수월 막걸리 식당,한식,150632.9975,145996.4645,기타,126.4612703,34.81139098
1660100,폐업,20160219,20160219,122.88,경상남도 거제시 일운면 지세포리 776-4번지 ,정통장수삼계탕,탕류(보신용),355646.5523,149387.0009,주택가주변,128.7022314,34.83126151
1561845,폐업,19980930,20160219,28,"경상북도 구미시 선산읍 노상리 137-3번지 ,140-3 ",선호숯불아나고곰장어,한식,316475.9464,305368.487,,128.2965559,36.24199719
1690912,폐업,20160219,20160219,20.8,경상남도 산청군 생초면 어서리 267-25번지 1동 10호,늘비어탕,한식,275735.4017,221746.6203,,127.8354531,35.49248549
1685076,폐업,20120404,20160219,41,"경상남도 고성군 고성읍 서외리 1-10번지 외9필지 고성시장상가 마3동 110호, 111호 ",시장막썰어,한식,320870.0386,164996.9185,기타,128.3244356,34.97665107
1547122,폐업,20030128,20160219,38.4,경상북도 김천시 신음동 1175-1번지 ,해돋이정식,분식,299911.6931,293140.5282,아파트지역,128.110763,36.13367231
1611333,폐업,20130204,20160219,20.6,경상북도 봉화군 춘양면 의양리 196-10번지 ,수정통닭,통닭(치킨),370802.8806,383702.8697,,128.9180419,36.93944044
1591963,폐업,20131025,20160219,113,경상북도 경산시 압량면 신대리 465번지 ,다비어호프,호프/통닭,359232.1582,261452.0002,학교정화(상대),128.7631919,35.84030794
1654348,폐업,20150320,20160219,45,경상남도 김해시 진영읍 신용리 592-10번지 ,홍이네소라분식,김밥(도시락),359137.4881,201579.3659,,128.7503801,35.30094927
1602137,폐업,20130530,20160219,49.17,경상북도 고령군 개진면 부리 378-5번지 ,들가내포차분식,한식,328810.2844,246466.838,기타,128.4241781,35.70975826
1547551,폐업,20130903,20160219,23.07,경상북도 김천시 평화동 264-1번지 ,반월당고로케,분식,300242.6021,292044.0006,기타,128.1142991,36.12375809
1713922,폐업,20151008,20160219,93,경기도 화성시 영천동 산 27-53번지 1층 일부호,(주)고향푸드,한식,209818,411765,,127.1113922,37.20771312
1783103,폐업,20140717,20160219,103.44,"세종특별자치시 어진동 103-24번지 세종리슈빌S(2층) 213,214호 ",우리집밥,한식,223493.6876,334430.3551,,127.2630637,36.51061722
1602230,폐업,20110803,20160219,77,경상북도 고령군 대가야읍 지산리 909번지 ,뒷고기집,한식,313855.4918,246628.4854,,128.2589862,35.71305458
1713782,폐업,20131210,20160219,122.4,경기도 화성시 반송동 7-17번지 1층 전부 ,오천원의 행복,한식,205922.5555,412144.5252,,127.0675126,37.21116538
1680569,폐업,20151020,20160219,66.55,경상남도 함안군 가야읍 말산리 423-4번지 ,향어나라,한식,327815.0388,198397.9549,,128.4056264,35.27677191
1564620,폐업,20060316,20160219,62.1,경상북도 구미시 진평동 41-2번지 1층 ,장안 고기랑쌈이랑,한식,328039.2027,289480.0438,,128.4225722,36.097393
1656379,폐업,20140128,20160219,19.96,,유송,한식,370447.696,233456.4782,,128.8813347,35.58624545
1661305,폐업,20110321,20160219,16.71,경상남도 거제시 사등면 지석리 1220번지 ,석류집식당,한식,338360.307,157634.4513,기타,128.5146933,34.90807259
1767661,폐업,19980304,20160219,0,경상남도 창원시 의창구 대원동 81번지 성원아파트상가 102호,산골막창,한식,350628.3935,193028.619,,128.6552996,35.22522669
1501968,폐업,20090112,20160219,45.15,전라남도 무안군 삼향읍 남악리 1480번지 근화베아체 상가동 101호 ,술통,호프/통닭,151402.2406,146204.6174,,126.4696652,34.81330423
1514246,폐업,20041013,20160222,198.22,경상북도 포항시 북구 두호동 1098-9번지 ,엠넷,호프/통닭,413659.6597,287709.0644,아파트지역,129.372253,36.06640744
1517138,폐업,20100205,20160222,146.7,경상북도 포항시 남구 이동 643-2번지 ,노블레스,까페,410518.48,283767.0166,주택가주변,129.3363657,36.03159478
1607136,폐업,20090706,20160222,503,경상북도 칠곡군 동명면 기성리 594번지 외 3필지 ,팔공허브랜드,한식,345008.6643,278726.1295,기타,128.6089702,35.99813241
1654165,폐업,20110708,20160222,64,경상남도 김해시 부곡동 804-2번지 부곡프라자 206호,황궁쟁반짜장,중국식,363936.5978,190838.1897,기타,128.8009788,35.20340827
1716765,폐업,19981229,20160222,68.4,경기도 광주시 오포읍 능평리 94-1번지 ,진짜순대,한식,216220.6741,427325.1916,,127.1838566,37.347826
1531202,폐업,20120416,20160222,113.9,경상북도 경주시 성동동 328번지 (1층) ,성동식당,한식,400065.5216,263026.7525,,129.21526,35.84701753
1723838,폐업,20060508,20160222,43.5,충청남도 계룡시 엄사면 엄사리 318-2번지 ,장땡 불닭구이,한식,221207.4099,309605.9867,,127.2368661,36.28696328
1506623,폐업,20000711,20160222,58.5,전라남도 장성군 삼계면 사창리 482-13번지 ,전남식당,한식,169278.0515,195755.6515,주택가주변,126.6631986,35.26063274
1584837,폐업,20061129,20160222,69.41,경상북도 문경시 흥덕동 728-4번지 ,잔치국수,호프/통닭,307443.5329,345003.9604,기타,128.2015766,36.600145
1649080,폐업,20041124,20160222,29.63,경상남도 김해시 대청동 61-4번지 아카데미빌딩 101호 ,황금분식,한식,363711.0991,189805.7324,유흥업소밀집지역,128.7982988,35.19414359
1770982,폐업,20040910,20160222,16.96,경상남도 창원시 마산회원구 합성동 163-50번지 (1층) ,친구실비식당,기타,344257.4079,194453.7013,주택가주변,128.5855951,35.23900233
1506529,폐업,20120417,20160222,64.32,전라남도 장성군 동화면 구림리 16-13번지 ,백년식당,식육(숯불구이),176134.0002,198284.9733,,126.7384655,35.28361735
1615860,폐업,20141020,20160222,165.37,경상남도 진주시 상대동 298-2번지 2층 ,디엠헨콴(DIEM HEN QUAN),기타,300871.0493,187248.9708,,128.1081749,35.17937461
1520018,폐업,19981112,20160222,57.59,경상북도 포항시 북구 신흥동 819-8번지 ,골드펍(Gold Pub),경양식,413085.7277,284693.819,,129.3650754,36.03938242
1788167,폐업,20140327,20160222,31.5,경기도 여주시 홍문동 217-31번지 ,마당치킨,통닭(치킨),256308.9843,421365.0277,,127.6358257,37.29256427
1548995,폐업,20150925,20160222,19.09,경상북도 안동시 길안면 천지리 600-33번지 ,길안신토불이,한식,369790.8133,330064.5684,,128.8948,36.45654289
1680638,폐업,20141023,20160222,61.45,경상남도 함안군 가야읍 도항리 327-4번지 ,Kitchen of chef(쉐프의 주방),경양식,327287.4618,198091.9262,,128.3997819,35.27408154
1671538,폐업,20100608,20160222,43.12,경상남도 양산시 삼호동 481-6번지 ,간바레,기타,397492.1728,214706.3149,,129.1749784,35.4123503
1562599,폐업,19770208,20160222,12.69,경상북도 구미시 해평면 낙성리 138-24번지 ,오상식당,한식,325127.6855,300365.7768,,128.391981,36.19584592
1717198,폐업,20131010,20160222,62.7,경기도 광주시 경안동 97-16번지 2층 ,cafe the 미르,까페,222457.051,434661.4646,,127.2544617,37.41379702
1717691,폐업,20030402,20160222,46.12,경기도 광주시 곤지암읍 곤지암리 443-9번지 ,궁전부페,한식,230070.8647,427612.2576,,127.3401796,37.35006831
1549113,폐업,20140326,20160222,262.1,경상북도 안동시 풍천면 갈전리 854번지 ,나누리푸드,한식,,,,inf,inf
1549641,폐업,20000311,20160222,136.49,경상북도 안동시 송현동 298-15번지 ,맛있는 술집,호프/통닭,351941.8048,342380.1133,,128.6981996,36.57046743
1584235,폐업,20121112,20160222,0,경상북도 문경시 산양면 진정리 630번지 ,한계원,한식,309881.5198,346360.6486,,128.2290114,36.61209036
